Acyclic QuickFind:
998,0.01785421371459961
1998,0.13570475578308105
2998,0.21393656730651855
3998,0.24009251594543457
4998,0.34205198287963867
5998,0.482863187789917
6998,0.6680908203125
7998,0.83540940284729
8998,1.0725972652435303
9998,1.3061106204986572
Acyclic QuickFindBalanced:
998,0.002639293670654297
1998,0.0055544376373291016
2998,0.008692026138305664
3998,0.010807514190673828
4998,0.022186756134033203
5998,0.015484333038330078
6998,0.02974534034729004
7998,0.046822309494018555
8998,0.033620595932006836
9998,0.031949758529663086
Acyclic QuickUnion:
998,0.01897597312927246
1998,0.026122331619262695
2998,0.056406497955322266
3998,0.10454726219177246
4998,0.16502904891967773
5998,0.2164297103881836
6998,0.3258669376373291
7998,0.38741469383239746
8998,0.49092912673950195
9998,0.6072840690612793
Acyclic QuickUnionBalanced:
998,0.0022716522216796875
1998,0.004672527313232422
2998,0.018939971923828125
3998,0.009329557418823242
4998,0.010957479476928711
5998,0.01438450813293457
6998,0.01568126678466797
7998,0.018132686614990234
8998,0.050887346267700195
9998,0.04287457466125488
Acyclic QuickUnionBalancedPathCompression:
998,0.0028002262115478516
1998,0.00569605827331543
2998,0.0075762271881103516
3998,0.01460576057434082
4998,0.01772785186767578
5998,0.01899552345275879
6998,0.018598318099975586
7998,0.03280830383300781
8998,0.03958272933959961
9998,0.03162670135498047
Acyclic QuickUnionBalancedPathSplitting:
998,0.0025587081909179688
1998,0.005354642868041992
2998,0.008514881134033203
3998,0.009476184844970703
4998,0.01105952262878418
5998,0.016173839569091797
6998,0.022202253341674805
7998,0.024517297744750977
8998,0.023866891860961914
9998,0.05606889724731445
Cyclic QuickFind:
1000,0.002126455307006836
2000,0.003629446029663086
3000,0.004828691482543945
4000,0.00596165657043457
5000,0.0068874359130859375
6000,0.019608736038208008
7000,0.008647918701171875
8000,0.010251760482788086
9000,0.017505168914794922
10000,0.01769876480102539
Cyclic QuickFindBalanced:
1000,0.002110719680786133
2000,0.004032611846923828
3000,0.02230238914489746
4000,0.006311178207397461
5000,0.0072174072265625
6000,0.008595466613769531
7000,0.03703141212463379
8000,0.015864849090576172
9000,0.014956951141357422
10000,0.015186309814453125
Cyclic QuickUnion:
1000,0.0009410381317138672
2000,0.014532089233398438
3000,0.003256082534790039
4000,0.003969669342041016
5000,0.005327939987182617
6000,0.007450103759765625
7000,0.0076446533203125
8000,0.008592605590820312
9000,0.009116411209106445
10000,0.024946212768554688
Cyclic QuickUnionBalanced:
1000,0.0017092227935791016
2000,0.002635478973388672
3000,0.0038313865661621094
4000,0.005243539810180664
5000,0.006879091262817383
6000,0.007394075393676758
7000,0.00817561149597168
8000,0.008187055587768555
9000,0.012468576431274414
10000,0.017500638961791992
Cyclic QuickUnionBalancedPathCompression:
1000,0.001409292221069336
2000,0.0033223628997802734
3000,0.003935813903808594
4000,0.005227565765380859
5000,0.005467891693115234
6000,0.013110637664794922
7000,0.007540225982666016
8000,0.022413253784179688
9000,0.01334238052368164
10000,0.015340089797973633
Cyclic QuickUnionBalancedPathSplitting:
1000,0.0028781890869140625
2000,0.0048029422760009766
3000,0.007396697998046875
4000,0.009300947189331055
5000,0.011074304580688477
6000,0.019077301025390625
7000,0.03677225112915039
8000,0.021262168884277344
9000,0.024463176727294922
10000,0.055760860443115234
Random QuickFind:
1386,0.003919124603271484
2680,0.0052831172943115234
4132,0.005804538726806641
5326,0.006378889083862305
6766,0.006626129150390625
8050,0.008035421371459961
9514,0.031024932861328125
11068,0.030477523803710938
12348,0.038472652435302734
13720,0.0328826904296875
Random QuickFindBalanced:
1320,0.0018265247344970703
2762,0.0037288665771484375
4158,0.020347118377685547
5474,0.0064885616302490234
6832,0.02292919158935547
8322,0.01269841194152832
9580,0.014268636703491211
11094,0.02986884117126465
12446,0.03850412368774414
13688,0.034461021423339844
Random QuickUnion:
1362,0.0012447834014892578
2832,0.0026416778564453125
4038,0.0039825439453125
5436,0.004688262939453125
6712,0.005399942398071289
8228,0.008129358291625977
9584,0.020075082778930664
10904,0.009216785430908203
12416,0.01079559326171875
13690,0.016760587692260742
Random QuickUnionBalanced:
1394,0.0016295909881591797
2776,0.013484001159667969
4090,0.0045261383056640625
5488,0.005079746246337891
6852,0.014735937118530273
8132,0.007333517074584961
9560,0.00852203369140625
11036,0.028475522994995117
12280,0.026735305786132812
13790,0.033101558685302734
Random QuickUnionBalancedPathCompression:
1374,0.002057790756225586
2718,0.0029098987579345703
4178,0.004439353942871094
5574,0.004990100860595703
6760,0.006083250045776367
8102,0.007237672805786133
9560,0.008289337158203125
10974,0.014655351638793945
12218,0.02448415756225586
13674,0.026925086975097656
Random QuickUnionBalancedPathSplitting:
1398,0.0017209053039550781
2648,0.006035566329956055
4176,0.00935673713684082
5456,0.03297567367553711
6830,0.01891160011291504
8268,0.030829191207885742
9518,0.04223203659057617
11016,0.032125234603881836
12330,0.030440807342529297
13670,0.04045462608337402
Complete QuickFind:
39800,0.04201054573059082
159600,0.25520825386047363
359400,0.4098646640777588
639200,0.7005043029785156
999000,1.1102855205535889
1438800,2.3895275592803955
1958600,2.433450698852539
2558400,3.3211982250213623
3238200,6.135384559631348
3998000,8.302905559539795
Complete QuickFindBalanced:
39800,0.023954153060913086
159600,0.08902359008789062
359400,0.2055830955505371
639200,1.0962600708007812
999000,1.3309733867645264
1438800,2.3503408432006836
1958600,4.914068698883057
2558400,3.2869176864624023
3238200,5.78852105140686
3998000,7.904341220855713
Complete QuickUnion:
39800,0.025740623474121094
159600,0.0959157943725586
359400,0.21355533599853516
639200,1.1688792705535889
